CMDLINE python examples/script.py memory_profile.log
MEM 19.761719 1681721552.0760
MEM 19.761719 1681721552.1762
MEM 19.761719 1681721552.2764
MEM 19.761719 1681721552.3767
MEM 19.761719 1681721552.4770
MEM 19.761719 1681721552.5772
MEM 19.761719 1681721552.6774
MEM 19.761719 1681721552.7776
MEM 19.761719 1681721552.8779
MEM 19.761719 1681721552.9782
MEM 19.761719 1681721553.0785
MEM 19.761719 1681721553.1787
MEM 19.761719 1681721553.2790
MEM 19.761719 1681721553.3792
MEM 19.761719 1681721553.4794
MEM 19.761719 1681721553.5798
MEM 19.761719 1681721553.6800
MEM 19.761719 1681721553.7803
MEM 19.761719 1681721553.8806
MEM 19.761719 1681721553.9809
MEM 19.761719 1681721554.0812
MEM 19.761719 1681721554.1815
MEM 19.761719 1681721554.2817
MEM 19.761719 1681721554.3820
MEM 19.761719 1681721554.4823
MEM 19.761719 1681721554.5826
MEM 19.761719 1681721554.6829
MEM 19.761719 1681721554.7831
MEM 19.761719 1681721554.8834
MEM 19.761719 1681721554.9837
MEM 19.761719 1681721555.0839
MEM 19.761719 1681721555.1841
MEM 19.761719 1681721555.2844
MEM 19.761719 1681721555.3846
MEM 19.761719 1681721555.4849
MEM 19.761719 1681721555.5851
MEM 19.761719 1681721555.6853
MEM 19.761719 1681721555.7856
MEM 19.761719 1681721555.8858
MEM 19.761719 1681721555.9861
MEM 19.761719 1681721556.0864
MEM 19.761719 1681721556.1866
MEM 19.761719 1681721556.2868
MEM 19.761719 1681721556.3871
MEM 19.761719 1681721556.4873
MEM 19.761719 1681721556.5877
MEM 19.761719 1681721556.6880
MEM 19.761719 1681721556.7883
MEM 19.761719 1681721556.8885
MEM 19.761719 1681721556.9888
MEM 19.761719 1681721557.0891
MEM 19.761719 1681721557.1894
MEM 19.761719 1681721557.2896
MEM 19.761719 1681721557.3899
MEM 19.761719 1681721557.4902
MEM 19.761719 1681721557.5904
MEM 19.761719 1681721557.6907
MEM 19.761719 1681721557.7910
MEM 19.761719 1681721557.8912
MEM 19.761719 1681721557.9914
MEM 19.761719 1681721558.0917
MEM 19.761719 1681721558.1920
MEM 19.761719 1681721558.2922
MEM 19.761719 1681721558.3925
MEM 19.761719 1681721558.4928
MEM 19.761719 1681721558.5931
MEM 19.761719 1681721558.6933
MEM 19.761719 1681721558.7936
MEM 19.761719 1681721558.8939
MEM 19.761719 1681721558.9942
MEM 19.761719 1681721559.0945
MEM 19.761719 1681721559.1948
MEM 19.761719 1681721559.2950
MEM 19.761719 1681721559.3953
MEM 19.761719 1681721559.4955
MEM 19.761719 1681721559.5959
MEM 19.761719 1681721559.6962
MEM 19.761719 1681721559.7965
MEM 19.761719 1681721559.8968
MEM 19.761719 1681721559.9970
MEM 19.761719 1681721560.0974
MEM 19.761719 1681721560.1977
MEM 19.761719 1681721560.2980
MEM 19.761719 1681721560.3982
MEM 19.761719 1681721560.4985
MEM 19.761719 1681721560.5988
MEM 19.761719 1681721560.6991
MEM 19.761719 1681721560.7993
MEM 19.761719 1681721560.8996
MEM 19.761719 1681721560.9998
MEM 19.761719 1681721561.1001
MEM 19.761719 1681721561.2003
MEM 19.761719 1681721561.3005
MEM 19.761719 1681721561.4007
MEM 19.761719 1681721561.5010
MEM 19.761719 1681721561.6012
MEM 19.761719 1681721561.7014
MEM 19.761719 1681721561.8016
MEM 19.761719 1681721561.9018
MEM 19.761719 1681721562.0021
MEM 19.761719 1681721562.1023
MEM 19.761719 1681721562.2025
MEM 19.761719 1681721562.3028
MEM 19.761719 1681721562.4030
MEM 19.761719 1681721562.5032
MEM 19.761719 1681721562.6035
MEM 19.761719 1681721562.7037
MEM 19.761719 1681721562.8040
MEM 19.761719 1681721562.9042
MEM 19.761719 1681721563.0044
MEM 19.761719 1681721563.1046
MEM 19.761719 1681721563.2048
MEM 19.761719 1681721563.3051
MEM 19.761719 1681721563.4053
