CMDLINE python examples/script.py memory_profile.log
MEM 0.640625 1681721565.0506
MEM 19.738281 1681721565.1509
MEM 19.738281 1681721565.2511
MEM 19.738281 1681721565.3513
MEM 19.738281 1681721565.4516
MEM 19.738281 1681721565.5518
MEM 19.738281 1681721565.6521
MEM 19.738281 1681721565.7523
MEM 19.738281 1681721565.8526
MEM 19.738281 1681721565.9530
MEM 19.738281 1681721566.0533
MEM 19.738281 1681721566.1535
MEM 19.738281 1681721566.2539
MEM 19.738281 1681721566.3542
MEM 19.738281 1681721566.4545
MEM 19.738281 1681721566.5547
MEM 19.738281 1681721566.6549
MEM 19.738281 1681721566.7551
MEM 19.738281 1681721566.8553
MEM 19.738281 1681721566.9555
MEM 19.738281 1681721567.0558
MEM 19.738281 1681721567.1560
MEM 19.738281 1681721567.2563
MEM 19.738281 1681721567.3565
MEM 19.738281 1681721567.4568
MEM 19.738281 1681721567.5571
MEM 19.738281 1681721567.6574
MEM 19.738281 1681721567.7576
MEM 19.738281 1681721567.8579
MEM 19.738281 1681721567.9581
MEM 19.738281 1681721568.0584
MEM 19.738281 1681721568.1586
MEM 19.738281 1681721568.2589
MEM 19.738281 1681721568.3591
MEM 19.738281 1681721568.4594
MEM 19.738281 1681721568.5597
MEM 19.738281 1681721568.6601
MEM 19.738281 1681721568.7604
MEM 19.738281 1681721568.8607
MEM 19.738281 1681721568.9610
MEM 19.738281 1681721569.0613
MEM 19.738281 1681721569.1615
MEM 19.738281 1681721569.2618
MEM 19.738281 1681721569.3621
MEM 19.738281 1681721569.4624
MEM 19.738281 1681721569.5626
MEM 19.738281 1681721569.6629
MEM 19.738281 1681721569.7632
MEM 19.738281 1681721569.8635
MEM 19.738281 1681721569.9637
MEM 19.738281 1681721570.0640
MEM 19.738281 1681721570.1643
MEM 19.738281 1681721570.2646
MEM 19.738281 1681721570.3649
MEM 19.738281 1681721570.4651
MEM 19.738281 1681721570.5654
MEM 19.738281 1681721570.6656
MEM 19.738281 1681721570.7659
MEM 19.738281 1681721570.8662
MEM 19.738281 1681721570.9665
MEM 19.738281 1681721571.0669
MEM 19.738281 1681721571.1672
MEM 19.738281 1681721571.2675
MEM 19.738281 1681721571.3678
MEM 19.738281 1681721571.4681
MEM 19.738281 1681721571.5683
MEM 19.738281 1681721571.6687
MEM 19.738281 1681721571.7689
MEM 19.738281 1681721571.8692
MEM 19.738281 1681721571.9694
MEM 19.738281 1681721572.0697
MEM 19.738281 1681721572.1699
MEM 19.738281 1681721572.2702
MEM 19.738281 1681721572.3705
MEM 19.738281 1681721572.4708
MEM 19.738281 1681721572.5711
MEM 19.738281 1681721572.6714
MEM 19.738281 1681721572.7717
MEM 19.738281 1681721572.8720
MEM 19.738281 1681721572.9723
MEM 19.738281 1681721573.0726
MEM 19.738281 1681721573.1729
MEM 19.738281 1681721573.2731
MEM 19.738281 1681721573.3734
MEM 19.738281 1681721573.4736
MEM 19.738281 1681721573.5739
MEM 19.738281 1681721573.6741
MEM 19.738281 1681721573.7744
MEM 19.738281 1681721573.8746
MEM 19.738281 1681721573.9750
MEM 19.738281 1681721574.0752
MEM 19.738281 1681721574.1755
MEM 19.738281 1681721574.2758
MEM 19.738281 1681721574.3761
MEM 19.738281 1681721574.4764
MEM 19.738281 1681721574.5767
MEM 19.738281 1681721574.6770
MEM 19.738281 1681721574.7773
MEM 19.738281 1681721574.8776
MEM 19.738281 1681721574.9778
MEM 19.738281 1681721575.0781
MEM 19.738281 1681721575.1783
MEM 19.738281 1681721575.2787
MEM 19.738281 1681721575.3789
MEM 19.738281 1681721575.4791
MEM 19.738281 1681721575.5794
MEM 19.738281 1681721575.6797
MEM 19.738281 1681721575.7799
MEM 19.738281 1681721575.8802
MEM 19.738281 1681721575.9804
MEM 19.738281 1681721576.0807
MEM 19.738281 1681721576.1810
MEM 19.738281 1681721576.2813
MEM 19.738281 1681721576.3816
MEM 19.738281 1681721576.4819
MEM 19.738281 1681721576.5822
MEM 19.738281 1681721576.6826
MEM 19.738281 1681721576.7829
MEM 19.738281 1681721576.8832
MEM 19.738281 1681721576.9834
MEM 19.738281 1681721577.0837
MEM 19.738281 1681721577.1840
MEM 19.738281 1681721577.2843
MEM 19.738281 1681721577.3845
MEM 19.738281 1681721577.4849
MEM 19.738281 1681721577.5852
MEM 19.738281 1681721577.6855
MEM 19.738281 1681721577.7858
MEM 19.738281 1681721577.8861
MEM 19.738281 1681721577.9863
MEM 19.738281 1681721578.0866
MEM 19.738281 1681721578.1869
MEM 19.738281 1681721578.2871
MEM 19.738281 1681721578.3874
MEM 19.738281 1681721578.4876
MEM 19.738281 1681721578.5879
MEM 19.738281 1681721578.6882
MEM 19.738281 1681721578.7884
MEM 19.738281 1681721578.8887
MEM 19.738281 1681721578.9889
MEM 19.738281 1681721579.0892
MEM 19.738281 1681721579.1894
MEM 19.738281 1681721579.2897
MEM 19.738281 1681721579.3901
MEM 19.738281 1681721579.4903
MEM 19.738281 1681721579.5906
MEM 19.738281 1681721579.6909
MEM 19.738281 1681721579.7912
MEM 19.738281 1681721579.8914
MEM 19.738281 1681721579.9917
MEM 19.738281 1681721580.0920
MEM 19.738281 1681721580.1923
MEM 19.738281 1681721580.2925
MEM 19.738281 1681721580.3929
MEM 19.738281 1681721580.4931
MEM 19.738281 1681721580.5934
MEM 19.738281 1681721580.6937
MEM 19.738281 1681721580.7940
MEM 19.738281 1681721580.8942
MEM 19.738281 1681721580.9944
MEM 19.738281 1681721581.0947
MEM 19.738281 1681721581.1950
MEM 19.738281 1681721581.2953
MEM 19.738281 1681721581.3956
MEM 19.738281 1681721581.4959
MEM 19.738281 1681721581.5962
MEM 19.738281 1681721581.6965
MEM 19.738281 1681721581.7967
MEM 19.738281 1681721581.8971
MEM 19.738281 1681721581.9973
MEM 19.738281 1681721582.0976
MEM 19.738281 1681721582.1978
MEM 19.738281 1681721582.2981
MEM 19.738281 1681721582.3983
MEM 19.738281 1681721582.4986
MEM 19.738281 1681721582.5989
MEM 19.738281 1681721582.6992
MEM 19.738281 1681721582.7994
MEM 19.738281 1681721582.8997
MEM 19.738281 1681721583.0000
MEM 19.738281 1681721583.1003
MEM 19.738281 1681721583.2007
MEM 19.738281 1681721583.3009
MEM 19.738281 1681721583.4012
MEM 19.738281 1681721583.5015
MEM 19.738281 1681721583.6018
MEM 19.738281 1681721583.7021
MEM 19.738281 1681721583.8024
MEM 19.738281 1681721583.9026
MEM 19.738281 1681721584.0029
MEM 19.738281 1681721584.1032
MEM 19.738281 1681721584.2034
MEM 19.738281 1681721584.3037
MEM 19.738281 1681721584.4040
MEM 19.738281 1681721584.5043
MEM 19.738281 1681721584.6046
MEM 19.738281 1681721584.7049
MEM 19.738281 1681721584.8052
MEM 19.738281 1681721584.9055
MEM 19.738281 1681721585.0057
MEM 19.738281 1681721585.1060
MEM 19.738281 1681721585.2062
MEM 19.738281 1681721585.3065
MEM 19.738281 1681721585.4067
MEM 19.738281 1681721585.5071
MEM 19.738281 1681721585.6073
MEM 19.738281 1681721585.7076
MEM 19.738281 1681721585.8079
MEM 19.738281 1681721585.9081
MEM 19.738281 1681721586.0084
MEM 19.738281 1681721586.1087
MEM 19.738281 1681721586.2089
MEM 19.738281 1681721586.3092
MEM 19.738281 1681721586.4095
MEM 19.738281 1681721586.5098
MEM 19.738281 1681721586.6100
MEM 19.738281 1681721586.7102
MEM 19.738281 1681721586.8104
MEM 19.738281 1681721586.9107
MEM 19.738281 1681721587.0109
MEM 19.738281 1681721587.1111
MEM 19.738281 1681721587.2114
MEM 19.738281 1681721587.3116
MEM 19.738281 1681721587.4118
MEM 19.738281 1681721587.5120
MEM 19.738281 1681721587.6123
MEM 19.738281 1681721587.7125
MEM 19.738281 1681721587.8127
MEM 19.738281 1681721587.9129
MEM 19.738281 1681721588.0132
MEM 19.738281 1681721588.1134
MEM 19.738281 1681721588.2136
MEM 19.738281 1681721588.3138
MEM 19.738281 1681721588.4140
MEM 19.738281 1681721588.5143
MEM 19.738281 1681721588.6145
MEM 19.738281 1681721588.7147
MEM 19.738281 1681721588.8149
MEM 19.738281 1681721588.9151
MEM 19.738281 1681721589.0154
MEM 19.738281 1681721589.1156
MEM 19.738281 1681721589.2158
MEM 19.738281 1681721589.3160
MEM 19.738281 1681721589.4163
MEM 19.738281 1681721589.5165
MEM 19.738281 1681721589.6168
MEM 19.738281 1681721589.7170
MEM 19.738281 1681721589.8172
MEM 19.738281 1681721589.9174
MEM 19.738281 1681721590.0176
MEM 19.738281 1681721590.1179
MEM 19.738281 1681721590.2181
MEM 19.738281 1681721590.3183
MEM 19.738281 1681721590.4186
MEM 19.738281 1681721590.5188
MEM 19.738281 1681721590.6191
MEM 19.738281 1681721590.7193
MEM 19.738281 1681721590.8196
MEM 19.738281 1681721590.9198
MEM 19.738281 1681721591.0201
MEM 19.738281 1681721591.1203
MEM 19.738281 1681721591.2205
MEM 19.738281 1681721591.3207
MEM 19.738281 1681721591.4209
MEM 19.738281 1681721591.5211
MEM 19.738281 1681721591.6214
MEM 19.738281 1681721591.7216
MEM 19.738281 1681721591.8218
MEM 19.738281 1681721591.9220
MEM 19.738281 1681721592.0222
MEM 19.738281 1681721592.1225
MEM 19.738281 1681721592.2227
MEM 19.738281 1681721592.3229
MEM 19.738281 1681721592.4231
MEM 19.738281 1681721592.5233
MEM 19.738281 1681721592.6235
MEM 19.738281 1681721592.7238
MEM 19.738281 1681721592.8240
MEM 19.738281 1681721592.9242
MEM 19.738281 1681721593.0244
MEM 19.738281 1681721593.1246
MEM 19.738281 1681721593.2248
MEM 19.738281 1681721593.3250
MEM 19.738281 1681721593.4252
MEM 19.738281 1681721593.5255
MEM 19.738281 1681721593.6257
MEM 19.738281 1681721593.7259
MEM 19.738281 1681721593.8261
MEM 19.738281 1681721593.9264
MEM 19.738281 1681721594.0266
MEM 19.738281 1681721594.1269
MEM 19.738281 1681721594.2271
MEM 19.738281 1681721594.3273
MEM 19.738281 1681721594.4275
MEM 19.738281 1681721594.5277
MEM 19.738281 1681721594.6279
MEM 19.738281 1681721594.7282
MEM 19.738281 1681721594.8284
MEM 19.738281 1681721594.9286
MEM 19.738281 1681721595.0288
MEM 19.738281 1681721595.1290
MEM 19.738281 1681721595.2292
MEM 19.738281 1681721595.3294
MEM 19.738281 1681721595.4296
MEM 19.738281 1681721595.5298
MEM 19.738281 1681721595.6300
MEM 19.738281 1681721595.7303
